startup,text
renzulliedutainment,"기업 개요홈페이지주식회사렌쥴리에듀테인먼트(RENZULLI EDUTAINMENT)는2015년 5월에 설립된한국계∙중소기업입니다.교육∙유아/초등교육분야의뉴런 시리즈가 주요 제품/서비스입니다.본사는한국∙서울특별시에 위치해있습니다.현재 대표자는이대오입니다.유사 기업은럭스로보∙골드래빗∙헬로긱스∙플레이탱고등이 있습니다.뉴런 시리즈연관 키워드교육 기구AI 교육전자식 교구에듀테크코딩 교육모듈형 교구주요 정보상태비상장업력9.9년투자 라운드 (1건)Pre-IPO투자 유치 (1.3년 전)로그인 필요매출 (2024)프로 플랜 필요임직원 수 (2025-03)12명YoY -8%특허 (7개월 전)7개최근 뉴스더보기2025-01-23SeeD, 렌쥴리에듀테인먼트와 AI 기반 맞춤형 특수학교 교육 플랫폼 구축...2024-12-13한국정보과학진흥협회, ICT 컨버전시 어워드 개최2024-08-18내년 韓 초고령사회 진입…실버케어, AI가 주도한다2024-06-21대한노인회-렌쥴리에듀테인먼트, 시니어 케어봇 활성화 맞손투자 유치수정 요청현재 라운드Pre-IPO투자총 투자 유치로그인 필요선택한 라운드비공개알 수 없음선택한 투자 유치로그인 필요두 원이 겹쳐진 영역을 반복해서 누르면 가려진 원이 선택됩니다.전체 투자자1개사(명)구름인베스트먼트한국∙벤처캐피탈모든 투자자 확인하기제품/서비스총 1개수정 요청뉴런 시리즈쉽게 연결하고 상상을 현실로 구현하는 전자식 입출력 모듈형 코딩 교구사물인터넷/센서기술교육유아/초등교육분야온라인O2O제조/공급사업 형태하드웨어운영유사 제품과 데이터 더보기고용 인원국민연금(2025-04-24 갱신)총 인원12명최근 1년간 입사자5명최근 1년간 퇴사자6명2015년 ~ 2025년최근 2년다운로드* 과거 회사명부터 지금 회사명까지의 인원 변동을 확인할 수 있습니다.* 본점, 지점의 고용 데이터를 합산하여 산출한 결과입니다.주요 임직원총 1명수정 요청임직원직위상태주요 이력이대오한국∙남성대표이사경영재직 중대표렌쥴리에듀테인먼트대표이사유사 회사12개사회사제품/서비스기술분야투자 유치현재렌쥴리에듀테인먼트한국∙중소기업뉴런 시리즈쉽게 연결하고 상상을 현실로 구현하는 전자식 입출력 모듈형 코딩 교구사물인터넷/센서교육유아/초등교육Pre-IPO알 수 없음79%럭스로보한국∙스타트업모디모듈형 로보틱스 플랫폼사물인터넷/센서교육유아/초등교육Pre-IPO330억원73%골드래빗한국∙스타트업마운지무선 코딩 블록 키트사물인터넷/센서교육유아/초등교육Pre-A12억원73%헬로긱스한국∙스타트업비트브릭 크리에이터 키트코딩 융합 교육용 하드웨어 키트사물인터넷/센서교육유아/초등교육Seed5000만원71%플레이탱고한국∙스타트업탱고만든 모양을 읽어주는 유아 교육용 장난감사물인터넷/센서교육유아/초등교육Series A65억원71%큐브로이드한국∙스타트업코딩블록소프트웨어 로보틱스 인공지능 교육 플랫폼사물인터넷/센서교육유아/초등교육Seed1억원69%아이스크림키즈한국∙중소기업큐비코유아용 코딩 교구VR/AR교육유아/초등교육Seed2억 2270만원더보기 6 / 12서울특별시 소재의 다른 교육 중소기업소재지총 투자 유치 금액 순회사분야총 투자 유치 금액 순최근 투자 유치일/단계??위렌쥴리에듀테인먼트서울특별시∙중소기업교육50억원2024-01-25Pre-IPO1위바로 확인 가능서울특별시∙중소기업교육바로 확인 가능바로 확인 가능2위바로 확인 가능서울특별시∙중소기업교육바로 확인 가능바로 확인 가능데이터베이스에서 확인하기업력 7년 이상의 다른 교육 중소기업업력고용인원 순회사분야고용인원 순고용인원 증감??위렌쥴리에듀테인먼트7년차∙중소기업교육12명2025-03-011명 감소1개월 전 대비1위바로 확인 가능7년차∙중소기업교육바로 확인 가능바로 확인 가능2위바로 확인 가능7년차∙중소기업교육바로 확인 가능바로 확인 가능데이터베이스에서 확인하기TIPS에 선정된 교육 중소기업TIPS최근 투자 유치일 순회사분야최근 투자 유치일 순인증 자격1위바로 확인 가능TIPS∙중소기업교육바로 확인 가능바로 확인 가능2위바로 확인 가능TIPS∙중소기업교육바로 확인 가능바로 확인 가능데이터베이스에서 확인하기사람들이 함께 본 회사4개사이케이게임즈한국∙중소기업브렉스한국∙중소기업허니냅스한국∙스타트업마제스떼한국∙중소기업기업 정보수정 요청자본금로그인 필요undefined 기준 ?원등기부등본 (2025-02-27 갱신)연혁렌쥴리아카데미2015-05-20 - 설립더보기렌쥴리에듀테인먼트2016-07-07 - 사명변경렌쥴리에듀테인먼트2018-05-03 - 사명변경연락처이메일알 수 없음전화번호알 수 없음홈페이지www.renzulli.co.kr본사 주소한국, 서울특별시서울특별시 마포구 성암로 189, 1701호(상암동, 중소기업디엠씨타워)뉴스총 69개전자신문2025-01-23SeeD, 렌쥴리에듀테인먼트와 AI 기반 맞춤형 특수학교 교육 플랫폼 구축...이대오 렌쥴리에듀테인먼트 대표는 ""그동안 개발한 특수교육용 AI로봇 및 코딩교구와 콘텐츠를 이번 SeeD와 협력을 통해 특수교육 가능성을 확장하고 디지털 기술이 교육적 가치를 실현하는 데 기여하는 소중한 기회""...렌쥴리에듀테인먼트전자신문2024-12-13한국정보과학진흥협회, ICT 컨버전시 어워드 개최정보기술혁신 분야 국회의장상에 렌쥴리에듀테인먼트, 정보기술융합부문 과학기술정보통신부 장관상은 자바네트웍스, 경기도지사상은 십이지와 펜던트마케팅그룹이 받았다. 민병덕 더불어민주당 의원은 축사를 통해...렌쥴리에듀테인먼트지디넷코리아2024-08-18내년 韓 초고령사회 진입…실버케어, AI가 주도한다텐마인즈 AI 모션필로우 (사진=텐마인즈) 헬스케어 디바이스 기업 텐마인즈의 'AI 모션필로우'는 AI를 적용한... 예방 서비스를 제공한다. 본인과 가족, 기관 등이 데이터를 확인할 수 있다. 디지털 헬스케어 기업...렌쥴리에듀테인먼트텐마인즈전자신문2024-06-21대한노인회-렌쥴리에듀테인먼트, 시니어 케어봇 활성화 맞손이대오 렌쥴리에듀테인먼트 대표는 “AI스마트 헬스케어로봇은 편리성과 원격시스템으로 노인 건강 도우미 역할을 수행할 것”이라며 “대한노인회 서울시 연합회와 협력해 어르신 일자리 창출 디지털 튜터 양성에도...렌쥴리에듀테인먼트전자신문2024-06-18[2024 Best Goods]렌쥴리에듀테인먼트, 어르신 돌봄 건강관리 AI 스마트케어로...이대오 렌쥴리에듀테인먼트 대표는 “이번에 출시한 경로당 요양원 복지관 등 시니어들을 위한 AI스마트헬스케어로봇 또한 출시 후 1개월여 만에 10억원에 가까운 매출실적을 올렸다”면서 “11건이 넘는 AI 신기술...렌쥴리에듀테인먼트구름인베스트먼트아시아투데이2024-05-232024년 서울 도전페스티벌, 가정의 달 모범인상 시상식 성료…도전정신 확산‧...회장 ▲ 김재욱 헥사곤벤처스 대표이사 ▲ 김준기 하이즈에셋자산운용(주) 대표 ▲ 문병삼 소금빛풍천장어 대표 ▲ 박광용 건강보험공단 과장 ▲ 손병천 미성양복점 대표 ▲ 손 진 (주)코에코 대표이사 ▲ 심재환...렌쥴리에듀테인먼트헥사곤벤처스+1더스탁2024-04-302025년 초중등 필수과목되는 '코딩교육' …관련 스타트업들 성장 기대감...중순 구름인베스트먼트로부터 프리IPO 투자를 받았다. 렌쥴리는 AI 코딩 교육 콘텐츠 등을 개발하는... 구름인베스트는 '신성장에듀테크전략투자조합'을 설립해 렌쥴리에 약 50억원을 상황전환우선주 방식으로 투자한...렌쥴리에듀테인먼트구름인베스트먼트+4전자신문2024-04-15렌쥴리, AI헬스케어봇 출시한다렌쥴리에듀테인먼트는 AI스마트헬스케어로봇을 출시한다고 15일 밝혔다. 로봇은 건강 관련 데이터를 편리하게 수집하고 분석한다. 맞춤형 건강정보를 사용자에게 제공한다. 건강 상태를 실시간으로 모니터링하고...렌쥴리에듀테인먼트구름인베스트먼트조선에듀2024-04-08국내 유명 에듀테크 6개사, 대규모 코딩대회 ‘제3회 스코페’개최올해 제3회를 맞이하는 스코페는 국내 유명 에듀테크 기업 ▲코딩하루 ▲큐브로이드 ▲YBM IT ▲코더블 ▲삼쩜일사 ▲렌쥴리에듀테인먼트가 주관·후원한다. 특히 이번 대회부터는 작년 경쟁률이 가장 치열했던...렌쥴리에듀테인먼트조선에듀2024-04-01한국열린사이버대학교-렌쥴리, AI로봇 코딩 디지털 인재 양성 협약이대오 렌쥴리에듀테인먼트 대표는 “이번 산학연관 협력은 정부의 늘봄학교 확대와 인공지능 코딩교육 의무화에 대비하기 위해 마련됐다”면서 “렌쥴리의 현장 실무 경험을 한국열린사이버대학교의...렌쥴리에듀테인먼트더벨2024-01-25[더벨]구름인베, 'AI 교육 강자' 렌쥴리 프리 IPO 투자 완료'리멤버'를 운영하는 드라마앤컴퍼니에 투자한 아크앤파트너스가 대표적인 사례다. 구름인베스트먼트는 최근 일부 직원을 렌쥴리에듀테인먼트에 상근 인력으로 투입하며 밸류에이션 제고에 힘쓰고 있다. CFO 선임 등...렌쥴리에듀테인먼트아크앤파트너스+2벤처스퀘어2024-01-09호랑에듀X렌쥴리에듀테인먼트, 한글 코딩 교육 컨텐츠 개발 협약 체결코딩 교육 에듀테크 스타트업 ‘호랑에듀’가 국내 유초중고 인공지능 코딩 교육 에듀테크 기업 ‘렌쥴리에듀테인먼트’와 한글 코딩 교육 콘텐츠 개발과 교육지원을 위한 협약을 맺었다. 협약식에서 양 기관은 ▲한글...렌쥴리에듀테인먼트호랑에듀더보기 12 / 69"
renzulliedutainment,선택한 라운드비공개알 수 없음선택한 투자 유치로그인 필요
renzulliedutainment,헥사곤벤처스
renzulliedutainment,기업 개요홈페이지
renzulliedutainment,5비바리퍼블리카토스
renzulliedutainment,내 컬렉션공개 컬렉션
renzulliedutainment,조선에듀2024-04-08
renzulliedutainment,총 인원12명최근 1년간 입사자5명최근 1년간 퇴사자6명
renzulliedutainment,모듈형 로보틱스 플랫폼
renzulliedutainment,모드하우스연예매니지먼트
renzulliedutainment,"호랑에듀X렌쥴리에듀테인먼트, 한글 코딩 교육 컨텐츠 개발 협약 체결"
renzulliedutainment,더스탁2024-04-30
renzulliedutainment,더보기 12 / 69
renzulliedutainment,사업자 등록번호426-81-00521| 주식회사더브이씨
renzulliedutainment,31플렉스플렉스
renzulliedutainment,다다닥헬스케어
renzulliedutainment,비누랩스에브리타임
renzulliedutainment,1명 감소1개월 전 대비
renzulliedutainment,Edge AI 솔루션
renzulliedutainment,인터그래비티테크놀로지스
renzulliedutainment,엘비엠런던 베이글 뮤지엄
renzulliedutainment,Series A65억원
renzulliedutainment,브렉스한국∙중소기업
renzulliedutainment,아이스크림키즈
renzulliedutainment,??위렌쥴리에듀테인먼트7년차∙중소기업
renzulliedutainment,렌쥴리에듀테인먼트구름인베스트먼트+4
renzulliedutainment,"내년 韓 초고령사회 진입…실버케어, AI가 주도한다"
renzulliedutainment,모듈형 교구
renzulliedutainment,Pre-A12억원
renzulliedutainment,자본금로그인 필요undefined 기준 ?원등기부등본 (2025-02-27 갱신)
renzulliedutainment,데이터베이스지원사업컬렉션가격회사 등록
renzulliedutainment,무신사무신사
renzulliedutainment,회장 ▲ 김재욱 헥사곤벤처스 대표이사 ▲ 김준기 하이즈에셋자산운용(주) 대표 ▲ 문병삼 소금빛풍천장어 대표 ▲ 박광용 건강보험공단 과장 ▲ 손병천 미성양복점 대표 ▲ 손 진 (주)코에코 대표이사 ▲ 심재환...
renzulliedutainment,비트브릭 크리에이터 키트코딩 융합 교육용 하드웨어 키트
renzulliedutainment,28다다닥헬스케어다다닥
renzulliedutainment,국민연금(2025-04-24 갱신)
renzulliedutainment,79%럭스로보한국∙스타트업
renzulliedutainment,12리벨리온AI 반도체
renzulliedutainment,추천최근 본컬렉션조회수투자잠금해제컬렉션
renzulliedutainment,"이대오 렌쥴리에듀테인먼트 대표는 ""그동안 개발한 특수교육용 AI로봇 및 코딩교구와 콘텐츠를 이번 SeeD와 협력을 통해 특수교육 가능성을 확장하고 디지털 기술이 교육적 가치를 실현하는 데 기여하는 소중한 기회""..."
renzulliedutainment,노타온디바이스 AI 솔루션
renzulliedutainment,주식회사렌쥴리에듀테인먼트(RENZULLI EDUTAINMENT)는2015년 5월에 설립된한국계∙중소기업입니다.교육∙유아/초등교육분야의뉴런 시리즈가 주요 제품/서비스입니다.본사는한국∙서울특별시에 위치해있습니다.현재 대표자는이대오입니다.유사 기업은럭스로보∙골드래빗∙헬로긱스∙플레이탱고등이 있습니다.
renzulliedutainment,업력 7년 이상의 다른 교육 중소기업
renzulliedutainment,21뮤즈엠펫타버스
renzulliedutainment,허니냅스한국∙스타트업
renzulliedutainment,렌쥴리에듀테인먼트는 AI스마트헬스케어로봇을 출시한다고 15일 밝혔다. 로봇은 건강 관련 데이터를 편리하게 수집하고 분석한다. 맞춤형 건강정보를 사용자에게 제공한다. 건강 상태를 실시간으로 모니터링하고...
renzulliedutainment,2위바로 확인 가능TIPS∙중소기업
renzulliedutainment,"서울특별시 마포구 성암로 189, 1701호(상암동, 중소기업디엠씨타워)"
renzulliedutainment,2018-05-03 - 사명변경
renzulliedutainment,36무빈모션캡쳐 솔루션
renzulliedutainment,고위드고위드카드
renzulliedutainment,온라인O2O
renzulliedutainment,기업 정보수정 요청
renzulliedutainment,대기업/중견기업
renzulliedutainment,1개월 전 대비
renzulliedutainment,달파 AI 스토어
renzulliedutainment,유아용 코딩 교구
renzulliedutainment,오스반도체 ALE 장비
renzulliedutainment,80로보원산업용 로봇
renzulliedutainment,바로 확인 가능
renzulliedutainment,"전자신문2024-12-13한국정보과학진흥협회, ICT 컨버전시 어워드 개최정보기술혁신 분야 국회의장상에 렌쥴리에듀테인먼트, 정보기술융합부문 과학기술정보통신부 장관상은 자바네트웍스, 경기도지사상은 십이지와 펜던트마케팅그룹이 받았다. 민병덕 더불어민주당 의원은 축사를 통해...렌쥴리에듀테인먼트"
renzulliedutainment,Series A
renzulliedutainment,모레모레 AI 플랫폼
renzulliedutainment,'리멤버'를 운영하는 드라마앤컴퍼니에 투자한 아크앤파트너스가 대표적인 사례다. 구름인베스트먼트는 최근 일부 직원을 렌쥴리에듀테인먼트에 상근 인력으로 투입하며 밸류에이션 제고에 힘쓰고 있다. CFO 선임 등...
renzulliedutainment,담기잠금 해제
renzulliedutainment,어댑트미디어커머스
renzulliedutainment,렌쥴리에듀테인먼트2018-05-03 - 사명변경
renzulliedutainment,12명YoY -8%
renzulliedutainment,2024-01-25
renzulliedutainment,이매지너스영화/드라마 제작
renzulliedutainment,렌쥴리아카데미2015-05-20 - 설립
renzulliedutainment,선택한 투자 유치
renzulliedutainment,투자 유치1
renzulliedutainment,유사 회사12개사회사제품/서비스기술분야투자 유치현재렌쥴리에듀테인먼트한국∙중소기업뉴런 시리즈쉽게 연결하고 상상을 현실로 구현하는 전자식 입출력 모듈형 코딩 교구사물인터넷/센서교육유아/초등교육Pre-IPO알 수 없음79%럭스로보한국∙스타트업모디모듈형 로보틱스 플랫폼사물인터넷/센서교육유아/초등교육Pre-IPO330억원73%골드래빗한국∙스타트업마운지무선 코딩 블록 키트사물인터넷/센서교육유아/초등교육Pre-A12억원73%헬로긱스한국∙스타트업비트브릭 크리에이터 키트코딩 융합 교육용 하드웨어 키트사물인터넷/센서교육유아/초등교육Seed5000만원71%플레이탱고한국∙스타트업탱고만든 모양을 읽어주는 유아 교육용 장난감사물인터넷/센서교육유아/초등교육Series A65억원71%큐브로이드한국∙스타트업코딩블록소프트웨어 로보틱스 인공지능 교육 플랫폼사물인터넷/센서교육유아/초등교육Seed1억원69%아이스크림키즈한국∙중소기업큐비코유아용 코딩 교구VR/AR교육유아/초등교육Seed2억 2270만원더보기 6 / 12
renzulliedutainment,현재 대표자는
renzulliedutainment,레브잇올웨이즈
renzulliedutainment,65마키나락스런웨이
renzulliedutainment,TIPS에 선정된 교육 중소기업TIPS최근 투자 유치일 순회사분야최근 투자 유치일 순인증 자격1위바로 확인 가능TIPS∙중소기업교육바로 확인 가능바로 확인 가능2위바로 확인 가능TIPS∙중소기업교육바로 확인 가능바로 확인 가능데이터베이스에서 확인하기
renzulliedutainment,이대오 렌쥴리에듀테인먼트 대표는 “AI스마트 헬스케어로봇은 편리성과 원격시스템으로 노인 건강 도우미 역할을 수행할 것”이라며 “대한노인회 서울시 연합회와 협력해 어르신 일자리 창출 디지털 튜터 양성에도...
renzulliedutainment,"최근 뉴스더보기2025-01-23SeeD, 렌쥴리에듀테인먼트와 AI 기반 맞춤형 특수학교 교육 플랫폼 구축...2024-12-13한국정보과학진흥협회, ICT 컨버전시 어워드 개최2024-08-18내년 韓 초고령사회 진입…실버케어, AI가 주도한다2024-06-21대한노인회-렌쥴리에듀테인먼트, 시니어 케어봇 활성화 맞손"
renzulliedutainment,달파달파 AI 스토어
renzulliedutainment,블루포인트파트너스
renzulliedutainment,회사분야최근 투자 유치일 순인증 자격1위바로 확인 가능TIPS∙중소기업교육바로 확인 가능바로 확인 가능2위바로 확인 가능TIPS∙중소기업교육바로 확인 가능바로 확인 가능
renzulliedutainment,여기어때컴퍼니
renzulliedutainment,63헬로마켓세컨웨어
renzulliedutainment,85십일리터라이펫
renzulliedutainment,대시보드투자 유치1제품/서비스1
renzulliedutainment,플레이탱고한국∙스타트업
renzulliedutainment,당근마켓당근
renzulliedutainment,리소리우스DRNET
renzulliedutainment,럭스로보∙골드래빗∙헬로긱스∙플레이탱고
renzulliedutainment,9코스토리파파레서피
renzulliedutainment,92스패너스패너 커넥터
renzulliedutainment,렌쥴리에듀테인먼트서울특별시∙중소기업
renzulliedutainment,사람들이 함께 본 회사4개사이케이게임즈한국∙중소기업브렉스한국∙중소기업허니냅스한국∙스타트업마제스떼한국∙중소기업
renzulliedutainment,Seed1억원
renzulliedutainment,60숏뜨숏뜨
renzulliedutainment,71대교인베스트먼트투자조합
renzulliedutainment,렌쥴리에듀테인먼트구름인베스트먼트
renzulliedutainment,렌쥴리에듀테인먼트7년차∙중소기업
renzulliedutainment,이케이게임즈한국∙중소기업브렉스한국∙중소기업허니냅스한국∙스타트업마제스떼한국∙중소기업
renzulliedutainment,??위렌쥴리에듀테인먼트서울특별시∙중소기업
renzulliedutainment,주요 임직원총 1명수정 요청임직원직위상태주요 이력이대오한국∙남성대표이사경영재직 중대표렌쥴리에듀테인먼트대표이사
renzulliedutainment,5000만원
renzulliedutainment,에너자이Edge AI 솔루션
renzulliedutainment,제품/서비스
renzulliedutainment,액셀러레이터
renzulliedutainment,비트브릭 크리에이터 키트
renzulliedutainment,탱고만든 모양을 읽어주는 유아 교육용 장난감
renzulliedutainment,조회수 랭킹일간일간주간월간
renzulliedutainment,선택한 라운드
renzulliedutainment,총 투자 유치 금액 순
renzulliedutainment,14로아이셀로
renzulliedutainment,슈카친구들슈카월드
renzulliedutainment,릴리스에이아이
renzulliedutainment,25브이원프라이빗에쿼티사모투자조합
renzulliedutainment,데이터베이스통합검색투자/M&AIR스타트업투자자펀드뉴스지원사업모아보기내 컬렉션공개 컬렉션리포트/소식가격
renzulliedutainment,인터그래비티테크놀로지스궤도수송선
renzulliedutainment,10모난돌컴퍼니럭키밀
renzulliedutainment,상태비상장업력9.9년투자 라운드 (1건)Pre-IPO투자 유치 (1.3년 전)로그인 필요매출 (2024)프로 플랜 필요임직원 수 (2025-03)12명YoY -8%특허 (7개월 전)7개
renzulliedutainment,크레딧데이터크레딧잡
renzulliedutainment,큐브로이드한국∙스타트업
renzulliedutainment,소프트웨어 로보틱스 인공지능 교육 플랫폼
renzulliedutainment,큐비코유아용 코딩 교구
renzulliedutainment,"2024년 서울 도전페스티벌, 가정의 달 모범인상 시상식 성료…도전정신 확산‧..."
renzulliedutainment,플렉스플렉스
renzulliedutainment,교육∙유아/초등교육분야의뉴런 시리즈가 주요 제품/서비스입니다.
renzulliedutainment,라포테이블팔도감
renzulliedutainment,바리코퍼레이션라이트바겐
renzulliedutainment,"한국 스타트업 투자 데이터베이스사업자 등록번호426-81-00521| 주식회사더브이씨서울특별시 마포구 만리재옛길 36, 2층 211-17호 | 대표변재극통신판매신고 제2017-서울마포-1223호문의master@thevc.krCopyright ©THE VCInc. All rights reserved.개인정보처리방침이용약관회사 소개채용 안내데이터베이스지원사업컬렉션가격회사 등록더브이씨(THE VC)에서 제공하는 정보는 신뢰할 만한 자료 및 정보로부터 얻어진 것이나 그 정확성이나 완전성을 보장 할 수 없으며, 시간이 경과함에 따라 변경될 수 있습니다. 따라서 정보의 오류, 누락에 대하여 더브이씨(THE VC) 또는 더브이씨(THE VC)에 자료를 제공하는 기관에서는 그 결과에 대해 법적인 책임을 지지 않습니다. 모든 콘텐츠에 대한 저작권은 더브이씨(THE VC)에 있으며 사전 허가없이 이를 무단으로 사용하거나, 데이터베이스화 할 경우 민형사상 책임을 물을 수 있습니다.당사 및 당사 임직원은 절대로 문자 또는 카카오톡 등을 통한 투자 상담 및 계좌 입금 유도를 하지 않으며, 유사 증권/가상화폐 거래소를 일절 운영하고 있지 않습니다. 이러한 범죄행위로 인하여 피해를 보시는 일이 없도록 주의해주시기를 바랍니다. 당사가 2016년부터 운영 중인 웹서비스 도메인은 thevc.kr가 유일합니다. imthevc.com, itvsjh.com등은 당사가 운영하는 웹서비스가 아닙니다.자세히 보기"
